period,DJI Index,SPX Index,CCMP Index,VIX Index,SKEW Index,SX5E Index,UKX Index,NKY Index,TY1 Comdty,JB1 Comdty,RX1 Comdty,US2s10s_swap,BASPCAAA Index,USGG5Y5Y Index,USSP10 Curncy,USSN0110 Curncy,CL1 Comdty,XAU Curncy,HG1 Comdty,NG1 Comdty,KC1 Comdty,C_1 Comdty,AUD Curncy,CAD Curncy,CHF Curncy,CNY Curncy,EUR Curncy,GBP Curncy,JPY Curncy
22/04/2021,33815.9,4134.98,13818.41,18.71,138.09,4014.8,6938.24,29188.17,132.546875,151.59,170.94,1.2685,132.2,2.1823,0,77.0654,61.43,1783.94,427.3,2.749,134.3,650.5,0.7707,1.2507,0.9173,6.4901,1.2015,1.3839,107.97
23/04/2021,34043.49,4180.17,14016.81,17.33,140.09,4013.34,6938.56,29020.63,132.4375,151.56,170.83,1.2796,132.23,2.2465,-0.126,76.8794,62.14,1777.2,433.6,2.73,136.85,655.5,0.7739,1.2476,0.914,6.4963,1.2097,1.3876,107.88
26/04/2021,33981.57,4187.62,14138.78,17.64,139.09,4020.83,6963.12,29126.23,132.375,151.48,170.83,1.279,130.33,2.259,-0.75,76.4941,61.91,1781.38,444.1,2.79,141.75,680.5,0.78,1.2398,0.9143,6.4855,1.2086,1.3899,108.08
27/04/2021,33984.93,4186.72,14090.22,17.56,139.13,4011.91,6944.97,28991.89,132.03125,151.45,170.76,1.3248,128.84,2.2945,-0.8774,76.7,62.94,1776.6,448.8,2.873,144.35,695.5,0.7765,1.2399,0.9136,6.4831,1.2091,1.3913,108.7
28/04/2021,33820.38,4183.18,14051.03,17.28,139.37,4015.03,6963.67,29053.97,132.09375,151.32,170.48,1.3323,131.06,2.2972,0.1209,76.5941,63.86,1781.68,449.8,2.925,144.3,686.25,0.7791,1.2314,0.9101,6.479,1.2126,1.3935,108.6
29/04/2021,34060.36,4211.47,14082.55,17.61,139.3,3996.9,6961.48,29053.97,131.984375,151.32,169.88,1.3571,128.57,2.2958,0.1,76.5683,65.01,1772.18,449.3,2.911,141.4,702,0.7766,1.2283,0.9086,6.4722,1.2121,1.3944,108.93
30/04/2021,33874.85,4181.17,13962.68,18.61,146.32,3974.74,6969.81,28812.63,132.03125,151.34,170,1.3505,131.41,2.2541,0.075,76.7,63.58,1769.13,447.9,2.931,139.95,740,0.7716,1.2287,0.9131,6.4749,1.202,1.3822,109.31
03/05/2021,34113.23,4192.66,13895.12,18.31,143.75,4000.25,6969.81,28812.63,132.328125,151.34,170.16,1.3225,132.24,2.2512,-0.325,76.5,64.49,1792.88,454.3,2.966,138.75,732.25,0.7763,1.2279,0.9109,6.4749,1.2064,1.3911,109.07
04/05/2021,34133.03,4164.66,13633.5,19.48,139.23,3924.8,6923.17,28812.63,132.421875,151.34,170.66,1.3111,130.76,2.216,-0.6247,76.5,65.69,1779.06,453.6,2.967,138.9,744.75,0.7707,1.2309,0.9137,6.4749,1.2014,1.3887,109.33
05/05/2021,34230.34,4167.59,13582.42,19.15,142.12,4002.79,7039.3,28812.63,132.546875,151.34,170.47,1.2926,132.4,2.2523,-0.7473,76.6,65.63,1786.87,453.9,2.938,148.5,753.25,0.7747,1.2267,0.913,6.4749,1.2005,1.3905,109.21
06/05/2021,34548.53,4201.62,13632.84,18.39,144.47,3999.44,7076.17,29331.37,132.671875,151.42,170.59,1.2956,130.04,2.2565,-1,77,64.71,1815.22,461.9,2.928,153.5,759.5,0.7782,1.2149,0.9073,6.4641,1.2065,1.3889,109.09
07/05/2021,34777.76,4232.6,13752.24,16.69,145.76,4034.25,7129.71,29357.82,132.75,151.44,170.47,1.3103,133.29,2.3203,-1.9956,75.6,64.9,1831.24,476.6,2.958,152.3,772.75,0.7844,1.2133,0.9008,6.4332,1.2166,1.3984,108.6
10/05/2021,34742.82,4188.43,13401.86,19.66,142.72,4023.35,7123.68,29518.34,132.609375,151.4,170.29,1.3242,134.8,2.3573,-2.75,76.1,64.92,1836.07,473.35,2.932,147.6,748,0.783,1.2102,0.9011,6.4166,1.2129,1.4118,108.81
11/05/2021,34269.16,4152.1,13389.43,21.84,140.12,3946.06,6947.99,28608.59,132.453125,151.47,169.45,1.3385,138.83,2.3833,-2.8125,76.9,65.28,1837.47,477.85,2.955,147.9,759.5,0.7842,1.2102,0.9037,6.4292,1.2148,1.4142,108.62
12/05/2021,33587.66,4063.04,13031.68,27.59,142.6,3947.43,7004.63,28147.51,131.921875,151.41,168.94,1.396,138.84,2.3981,-3,78.05,66.08,1815.69,475.25,2.969,145.75,757.5,0.7725,1.2134,0.9093,6.4563,1.2072,1.4054,109.67
13/05/2021,34021.45,4112.5,13124.99,23.13,139.26,3952.45,6963.33,27448.01,132.1875,151.25,168.89,1.3466,139.26,2.3717,-5.4375,77.4,63.82,1826.72,470.55,2.973,145.65,719,0.773,1.2162,0.9064,6.452,1.2081,1.4052,109.47
14/05/2021,34382.13,4173.85,13429.98,18.81,139.05,4017.44,7043.61,28084.47,132.40625,151.35,168.98,1.339,137.16,2.3553,-3.25,76.7,65.37,1843.43,466.4,2.961,144.25,685,0.7771,1.2104,0.9014,6.4371,1.2141,1.4097,109.35
17/05/2021,34327.79,4163.29,13379.05,19.72,138.35,4006.84,7032.85,27824.83,132.34375,151.42,168.86,1.3532,135.12,2.3498,-4.375,76.8,66.27,1866.9,472.15,3.109,145,652.5,0.7764,1.2068,0.9033,6.439,1.2152,1.4134,109.21
18/05/2021,34060.66,4127.83,13303.64,21.34,139.46,4005.34,7034.24,28406.84,132.390625,151.41,168.82,1.3513,137.31,2.3441,-3.625,76.8,65.49,1869.44,473.55,3.012,151.8,658.25,0.7792,1.2066,0.8978,6.4257,1.2222,1.4189,108.9
19/05/2021,33896.04,4115.68,13299.74,22.18,143.75,3936.74,6950.2,28044.45,132.03125,151.44,168.9,1.3756,136.9,2.3142,-4.0625,77.15,63.36,1869.62,458.95,2.964,150.95,658.25,0.7728,1.2133,0.9042,6.4349,1.2175,1.4115,109.22
20/05/2021,34084.15,4159.12,13535.74,20.67,142.96,3999.91,7019.79,28098.25,132.484375,151.37,168.84,1.3494,135.5,2.2901,-2.875,76.9,62.05,1877.21,458.2,2.925,150.95,664.5,0.7776,1.2061,0.8973,6.4348,1.2228,1.419,108.78
21/05/2021,34207.84,4155.86,13470.99,20.15,144.51,4025.78,7018.05,28317.83,132.4375,151.41,169.14,1.3433,134.84,2.261,-2.875,77,63.58,1881.25,449.6,2.906,150.1,659.5,0.7732,1.2066,0.8979,6.434,1.2182,1.415,108.96
24/05/2021,34393.98,4197.05,13661.17,18.4,144.64,4035.58,7051.59,28364.61,132.625,151.46,169.32,1.3315,133.88,2.2575,-3.125,77,66.05,1881.02,454.15,2.886,149,657.25,0.7752,1.2044,0.8972,6.4193,1.2216,1.4157,108.75
25/05/2021,34312.46,4188.13,13657.17,18.84,144.6,4036.04,7029.79,28553.98,132.96875,151.5,169.69,1.2908,133.12,2.2488,-3.875,76.4,66.07,1899.25,452.2,2.913,150.5,620.25,0.7751,1.2067,0.8955,6.4107,1.225,1.4153,108.78
26/05/2021,34323.05,4195.99,13738,17.36,149.82,4031.67,7026.93,28642.19,132.90625,151.52,170.29,1.312,130.43,2.2441,-3.9989,75.5,66.21,1896.67,453.3,2.984,155.7,624.5,0.7743,1.2123,0.8982,6.3908,1.2192,1.4119,109.15
27/05/2021,34464.64,4200.88,13736.28,16.74,149.35,4039.21,7019.67,28549.01,132.6875,151.58,169.79,1.344,132.38,2.2714,-3.7455,75.3,66.85,1896.54,466.3,2.958,155.35,664.5,0.7747,1.2066,0.8968,6.3832,1.2195,1.4207,109.81
28/05/2021,34529.45,4204.11,13748.74,16.76,155.31,4070.56,7022.61,29149.41,132.859375,151.43,169.94,1.337,130.57,2.3048,-3.04,74.1,66.32,1903.77,467.75,2.986,162.35,656.75,0.7712,1.2076,0.8999,6.3685,1.2192,1.4188,109.85
31/05/2021,34529.45,4204.11,13748.74,16.76,155.31,4039.46,7022.61,28860.08,132.859375,151.46,169.94,1.336,130.57,2.3056,-3.125,74.1,66.32,1906.87,467.75,2.986,162.35,656.75,0.7734,1.2064,0.8989,6.3701,1.2227,1.4212,109.58
01/06/2021,34575.31,4202.04,13736.48,17.9,149.04,4071.75,7080.46,28814.34,132.734375,151.48,169.83,1.3518,132.38,2.3432,-2.425,73.5,67.72,1900.44,465.35,3.104,161.05,688.75,0.7754,1.2071,0.8973,6.3812,1.2213,1.415,109.48
02/06/2021,34600.38,4208.12,13756.33,17.48,148.59,4088.5,7108,28946.14,132.859375,151.47,170.15,1.3327,135.25,2.3216,-2.75,72.7,68.83,1908.38,459.15,3.075,161.15,675,0.7754,1.2035,0.8979,6.3811,1.2211,1.4171,109.56
03/06/2021,34577.04,4192.85,13614.51,18.04,145.21,4079.24,7064.35,29058.11,132.53125,151.49,169.94,1.3607,133.5,2.3158,-2.75,73.2,68.81,1870.76,446.3,3.041,157.6,662,0.7658,1.2107,0.9035,6.4038,1.2127,1.4106,110.29
04/06/2021,34756.39,4229.89,13814.49,16.42,147.76,4089.38,7069.04,28941.52,133.125,151.43,170.33,1.3042,132.66,2.2993,-2.7962,71.1,69.62,1891.59,452.9,3.097,161.65,682.75,0.7739,1.2084,0.8994,6.3952,1.2167,1.4157,109.52
07/06/2021,34630.24,4226.52,13881.72,16.42,151.29,4097.65,7077.22,29019.24,133.03125,151.54,170.12,1.3132,134.13,2.2801,-3.125,70,69.23,1899.21,452.65,3.07,160.15,679.25,0.7754,1.2082,0.8977,6.3973,1.219,1.4183,109.25
08/06/2021,34599.82,4227.26,13924.91,17.07,150.7,4096.01,7095.09,28963.56,133.359375,151.62,170.23,1.2854,132.69,2.2673,-2.75,70.2,70.05,1892.89,455.6,3.128,157.7,680,0.7742,1.2111,0.8968,6.4005,1.2173,1.4157,109.5
09/06/2021,34447.14,4219.55,13911.75,17.89,150.71,4096.85,7081.01,28860.8,133.640625,151.71,172.56,1.2435,131.92,2.2313,-2.75,71,69.96,1888.57,453.1,3.129,157.2,690.75,0.7731,1.2111,0.8957,6.3872,1.218,1.4118,109.63
10/06/2021,34466.24,4239.18,14020.33,16.1,154.81,4096.07,7088.18,28958.56,133.796875,151.89,172.53,1.1934,137.82,2.2468,-2.3728,70.4,70.29,1898.51,448.5,3.149,158.7,699,0.7754,1.2096,0.8945,6.3932,1.217,1.4177,109.33
11/06/2021,34479.6,4247.44,14069.42,15.65,159.28,4126.7,7134.06,28948.73,133.703125,152,172.88,1.2074,134.82,2.2421,-2.125,71.1,70.91,1877.53,453.75,3.296,157.45,684.5,0.7708,1.2158,0.8983,6.3987,1.2109,1.4107,109.66
14/06/2021,34393.75,4255.15,14174.14,16.39,160.64,4132.67,7146.68,29161.8,133.421875,151.92,172.64,1.2314,133.6,2.2873,-2.625,71.4,70.88,1866.18,452.7,3.352,154.1,659.25,0.7712,1.2144,0.8999,6.3987,1.212,1.4112,110.07
15/06/2021,34299.33,4246.59,14072.86,17.02,161.35,4143.52,7172.48,29441.3,133.4375,151.8,172.32,1.2222,133.78,2.3008,-2.75,71.4,72.12,1859.02,433.3,3.24,151.2,667.5,0.7687,1.2184,0.898,6.4061,1.2126,1.4083,110.08
16/06/2021,34033.67,4223.7,14039.68,18.15,155.97,4151.76,7184.95,29291.01,132.703125,151.77,172.53,1.2758,122.46,2.2582,-2.5529,71.4,72.15,1811.47,438.5,3.251,153.35,673,0.761,1.2277,0.9087,6.398,1.1995,1.3988,110.71
17/06/2021,33823.45,4221.86,14161.35,17.75,161.01,4158.14,7153.43,29018.33,132.90625,151.53,172.44,1.188,120.6,2.1928,-3,71.4,71.04,1773.5,417.8,3.253,149.55,633,0.7552,1.2358,0.9175,6.4483,1.1907,1.3922,110.21
18/06/2021,33290.08,4166.45,14030.38,20.7,150.78,4083.37,7017.47,28964.08,133.15625,151.62,172.6,1.0894,120.19,2.1177,-3.9955,71.4,71.64,1764.16,415.7,3.215,149.9,655.25,0.7479,1.2465,0.9216,6.4531,1.1864,1.381,110.21
21/06/2021,33876.97,4224.79,14141.48,17.89,158.36,4112.33,7062.29,28010.93,133.0625,151.81,172.16,1.1335,122.14,2.1413,-3.875,74.1,73.66,1783.27,418.4,3.191,152.35,659.25,0.7535,1.2363,0.9178,6.467,1.1919,1.3934,110.27
22/06/2021,33945.58,4246.44,14253.27,16.66,160.51,4123.13,7090.01,28884.13,132.359375,151.65,171.95,1.1241,125.68,2.1873,-3.4375,72,73.06,1778.74,423,3.258,151.25,659.75,0.7554,1.2306,0.918,6.4811,1.194,1.3949,110.65
23/06/2021,33874.24,4241.84,14271.73,16.32,154.85,4075.94,7074.06,28874.89,132.1875,151.68,172.17,1.1345,123.48,2.2111,-2.5,70.3,73.08,1778.68,433.05,3.333,153.15,664.25,0.7575,1.2306,0.9185,6.4743,1.1926,1.3964,110.96
24/06/2021,34196.82,4266.49,14369.71,15.97,161.04,4122.43,7109.97,28875.23,132.171875,151.65,172.33,1.1274,121.81,2.1758,-3.154,70.3,73.3,1775.17,431.1,3.418,152.4,653.25,0.7583,1.2324,0.9179,6.4719,1.1932,1.3922,110.87
25/06/2021,34433.84,4280.7,14360.39,15.62,170.55,4120.66,7136.07,29066.18,131.859375,151.72,171.77,1.1495,124.59,2.2373,-3.823,70.2,74.05,1781.44,429.2,3.496,157.25,636.5,0.759,1.2292,0.9173,6.4562,1.1935,1.3879,110.75
28/06/2021,34283.27,4290.61,14500.51,15.76,162.09,4089.91,7072.97,29048.02,132.265625,151.65,172.26,1.1158,119.35,2.2169,-3.125,69.5,72.91,1778.48,427.8,3.617,162.25,675.5,0.7567,1.2337,0.9195,6.4566,1.1925,1.3883,110.63
29/06/2021,34292.29,4291.8,14528.33,16.02,163.84,4107.51,7087.55,28812.61,132.265625,151.69,172.07,1.1171,120.03,2.1927,-2.5,69.9,72.98,1761.24,427.65,3.63,159.7,694.5,0.7512,1.2401,0.921,6.4638,1.1897,1.3836,110.53
30/06/2021,34502.51,4297.5,14503.95,15.83,161.85,4064.3,7037.47,28791.53,132.5,151.69,172.61,1.1142,116.2,2.1825,-2.6875,69.5,73.47,1770.11,429.65,3.65,159.35,720,0.7498,1.2398,0.925,6.4571,1.1858,1.3831,111.11
01/07/2021,34633.53,4319.94,14522.38,15.48,155.65,4078.89,7125.16,28707.04,132.265625,151.84,172.54,1.1051,118.22,2.1934,-1.75,70.3,75.23,1776.84,424.2,3.661,156,719.75,0.747,1.2437,0.9255,6.4691,1.185,1.3767,111.53
02/07/2021,34786.35,4352.34,14639.33,15.07,157.94,4084.31,7123.27,28783.28,132.671875,151.92,173.09,1.0903,119.62,2.1799,-2.25,68.7,75.16,1787.3,428.2,3.7,152.55,697.25,0.7526,1.2322,0.9209,6.473,1.1865,1.3824,111.05
05/07/2021,34786.35,4352.34,14639.33,15.07,157.94,4087.37,7164.91,28598.19,132.671875,152.12,172.7,1.0989,119.62,2.1796,-2.25,68.7,75.16,1791.77,428.2,3.7,152.55,697.25,0.753,1.2342,0.9221,6.4642,1.1864,1.3844,110.97
06/07/2021,34577.37,4343.54,14663.64,16.44,153.75,4052.67,7100.88,28643.21,133.21875,152.01,173.6,1.0267,125.19,2.1702,-2.325,68.7,73.37,1797.08,425.8,3.637,147.9,656,0.7497,1.2461,0.9242,6.4791,1.1824,1.38,110.63
07/07/2021,34681.79,4358.13,14665.06,16.2,152.15,4078.53,7151.02,28366.95,133.546875,152.2,174.02,1.009,125.37,2.1103,-1.4375,69.8,72.2,1803.63,432.9,3.596,149.75,652.5,0.7487,1.2481,0.9255,6.4728,1.179,1.3801,110.66
08/07/2021,34421.93,4320.82,14559.79,19,152.82,3991.66,7030.66,28118.03,133.890625,152.34,174.34,1.0038,124.72,2.0619,-1.125,70,72.94,1802.83,427.15,3.688,152.05,638,0.7429,1.2534,0.9154,6.4905,1.1845,1.3786,109.72
09/07/2021,34870.16,4369.55,14701.92,16.18,155.7,4068.09,7121.88,27940.42,133.421875,152.22,173.9,1.064,126.05,2.1174,0.3125,70.2,74.56,1808.32,435.25,3.674,151.3,629.75,0.7488,1.2447,0.9147,6.479,1.1876,1.3901,110.14
12/07/2021,34996.18,4384.63,14733.24,16.17,157.93,4093.38,7125.42,28569.02,133.40625,152.19,174.05,1.0581,127.55,2.1631,-0.6214,70.4,74.1,1806.28,432.3,3.749,153.85,669.25,0.7476,1.2453,0.9151,6.4759,1.1861,1.3883,110.37
13/07/2021,34888.79,4369.21,14677.65,17.12,154.4,4094.56,7124.72,28718.24,132.984375,152.25,174.12,1.0825,125.34,2.1535,-0.375,69.7,75.25,1807.76,431.45,3.696,152.1,677,0.7447,1.2513,0.9183,6.4688,1.1776,1.3814,110.63
14/07/2021,34933.23,4374.3,14644.95,16.33,154.31,4099.5,7091.19,28608.49,133.453125,152.3,174.34,1.0383,127.41,2.1287,-0.5625,69.8,73.13,1827.53,427.7,3.66,156.45,683,0.7481,1.2509,0.9153,6.4692,1.1837,1.386,109.97
15/07/2021,34987.02,4360.03,14543.13,17.01,154.15,4056.39,7012.02,28279.09,133.796875,152.34,174.58,0.9852,125.11,2.1103,-1.25,69.8,71.65,1829.47,433.3,3.614,156.9,564.25,0.7423,1.2595,0.9178,6.4609,1.1812,1.3829,109.83
16/07/2021,34687.85,4327.16,14427.24,18.45,151.94,4035.77,7008.09,28003.08,133.78125,152.26,174.87,0.9764,126.97,2.1201,-1.1205,69.9,71.81,1812.05,433.25,3.674,161.2,556,0.7401,1.2613,0.9194,6.4792,1.1806,1.3767,110.07
19/07/2021,33962.04,4258.49,14274.98,22.5,155.74,3928.53,6844.39,27652.74,134.6875,152.36,175.52,0.8806,130.12,2.0577,-2.5505,71.3,66.42,1812.64,421.05,3.779,155.25,556,0.7344,1.275,0.9175,6.4905,1.18,1.3675,109.46
20/07/2021,34511.99,4323.06,14498.88,19.73,154.5,3956.34,6881.13,27388.16,134.671875,152.46,175.85,0.9372,129.82,2.0861,-0.95,71.2,67.42,1810.36,427.35,3.876,165.65,571.75,0.733,1.2682,0.9217,6.485,1.1781,1.3628,109.85
21/07/2021,34798,4358.69,14631.95,17.91,155.34,4026.68,6998.28,27548,134.109375,152.4,175.53,0.9995,128.16,2.102,0.2486,70.9,70.3,1803.66,428.25,3.959,176,571.75,0.7359,1.2556,0.9176,6.468,1.1794,1.3713,110.29
22/07/2021,34823.35,4367.48,14684.6,17.69,152.63,4059.05,6968.3,27548,134.25,152.4,175.94,0.9986,126.17,2.0851,0.3125,70.75,71.91,1806.92,434.8,4.003,193.65,564.5,0.7379,1.2563,0.919,6.4707,1.1771,1.3768,110.14
23/07/2021,35061.55,4411.79,14836.99,17.2,159.44,4109.1,7027.58,27548,134.140625,152.4,175.81,0.9965,129.37,2.2135,0.055,71,72.07,1802.15,440.65,4.06,189,547.25,0.7366,1.2564,0.9194,6.4813,1.1771,1.3748,110.55
26/07/2021,35144.31,4422.3,14840.71,17.58,153.2,4102.59,7025.43,27833.29,134.203125,152.41,175.83,1.0098,127.04,2.2654,0.25,72.1,71.91,1797.63,458.9,4.102,207.8,549.75,0.7385,1.2551,0.9161,6.4829,1.1803,1.3818,110.39
27/07/2021,35058.52,4401.46,14660.58,19.36,151.04,4064.83,6996.08,27970.22,134.46875,152.29,176.26,0.9691,128.89,2.2197,0.3125,71.7,71.65,1799.09,454.6,3.971,201.75,548.75,0.7362,1.2602,0.9145,6.5112,1.1817,1.3879,109.78
28/07/2021,34930.93,4400.64,14762.58,18.31,152.23,4103.03,7016.63,27581.66,134.265625,152.35,176.41,0.976,128.73,2.2538,1.8868,70.65,72.39,1807.11,447.9,4.044,200.45,549.25,0.7376,1.2528,0.9101,6.4909,1.1845,1.3902,109.91
29/07/2021,35084.53,4419.15,14778.26,17.7,149.96,4116.77,7078.42,27782.42,134.21875,152.32,176.44,1.018,124.07,2.2674,2.625,70.66,73.62,1828.17,452.35,4.059,196.5,558,0.7396,1.2448,0.9062,6.4564,1.1887,1.3959,109.48
30/07/2021,34935.47,4395.26,14672.68,18.24,153.71,4089.3,7032.3,27283.59,134.453125,152.3,176.57,0.9904,128.77,2.273,2.75,70.6,73.95,1814.19,448.25,3.914,179.55,547,0.7344,1.2475,0.9059,6.4614,1.187,1.3904,109.72
02/08/2021,34838.16,4387.16,14681.07,19.46,153.3,4116.62,7081.72,27781.02,135,152.31,176.82,0.9542,130.27,2.2163,2.875,70.5,71.26,1813.47,443.3,3.935,172.8,558.75,0.7361,1.251,0.9055,6.4621,1.187,1.3883,109.31
03/08/2021,35116.4,4423.15,14761.29,18.04,152.56,4117.95,7105.72,27641.83,135,152.44,176.97,0.9446,131.78,2.2344,2.0188,71.3,70.56,1810.44,438.6,4.027,174.85,550.5,0.7396,1.2539,0.9037,6.4703,1.1864,1.3916,109.04
04/08/2021,34792.67,4402.66,14780.53,17.97,151.4,4144.9,7123.86,27584.08,134.828125,152.49,176.94,0.9412,130.8,2.2073,2.0625,71.8,68.15,1811.74,433.25,4.158,175.65,545.75,0.7379,1.254,0.9068,6.4662,1.1837,1.3889,109.48
05/08/2021,35064.25,4429.1,14895.12,17.28,148.27,4161.08,7120.43,27728.12,134.5,152.38,177.29,0.9625,127.65,2.1945,2.4375,72.35,69.09,1804.41,434.8,4.14,176.9,555.75,0.7405,1.2506,0.907,6.4615,1.1834,1.3931,109.77
06/08/2021,35208.51,4436.52,14835.76,16.15,148.27,4174.54,7122.95,27820.04,134,152.3,176.5,1.0184,128.31,2.2431,2.375,72.3,68.28,1763.03,434.8,4.14,176,555,0.7356,1.2554,0.9148,6.4831,1.1762,1.3872,110.25
09/08/2021,35101.85,4432.35,14860.18,16.72,148.27,4177.15,7132.3,27820.04,133.78125,152.3,176.52,1.0297,127.63,2.2432,1.505,73.6,66.48,1729.94,428.95,4.06,179.35,550.25,0.7333,1.2577,0.9201,6.4864,1.1737,1.3847,110.29
10/08/2021,35264.67,4436.75,14788.09,16.79,148.27,4187.82,7161.04,27888.15,133.546875,152.14,176.59,1.037,127.1,2.2728,1.0695,74.3,68.29,1728.93,435.4,4.089,182,549.25,0.735,1.252,0.9223,6.4859,1.172,1.3843,110.57
11/08/2021,35484.97,4447.7,14765.13,16.06,154.32,4206.33,7220.14,28070.51,133.578125,152.04,176.57,1.0404,132.97,2.283,1.0625,73.5,69.25,1751.7,436.75,4.059,183.85,556.25,0.7374,1.2504,0.9219,6.4795,1.1739,1.3868,110.43
12/08/2021,35499.85,4460.83,14816.26,15.59,157.18,4226.33,7193.23,28015.02,133.453125,152.2,176.58,1.0508,130.1,2.2269,0.315,72.6,69.09,1752.9,436,3.933,186.55,567,0.7335,1.2526,0.9233,6.4795,1.173,1.3808,110.41
13/08/2021,35515.38,4468,14822.9,15.45,159.66,4229.7,7218.71,27977.15,133.953125,152.2,176.64,0.981,130.33,2.1875,0.375,72,68.44,1779.74,439.15,3.861,182.75,568.25,0.737,1.2515,0.9156,6.4774,1.1797,1.3866,109.59
16/08/2021,35625.4,4479.71,14793.76,16.12,152.54,4202.44,7153.98,27523.19,134.328125,152.36,176.8,0.9708,127.5,2.1766,0.4395,72.3,67.29,1787.45,432.7,3.946,183.2,564.75,0.7338,1.2574,0.9121,6.4747,1.1778,1.3849,109.24
17/08/2021,35343.28,4448.08,14656.18,17.91,149.05,4196.4,7181.11,27424.47,134.265625,152.39,176.8,0.9662,127.83,2.1297,1.3125,71.9,66.59,1786.19,420.6,3.837,178.95,558.25,0.7253,1.2629,0.914,6.4863,1.171,1.3741,109.6
18/08/2021,34960.69,4400.27,14525.91,21.57,148.54,4189.42,7169.32,27585.91,134.140625,152.33,176.92,0.9658,127.17,2.1291,1.5,72.05,65.46,1787.82,412,3.852,179.7,561.75,0.7232,1.2658,0.917,6.4847,1.1711,1.3756,109.77
19/08/2021,34894.12,4405.8,14541.79,21.67,151.19,4124.71,7058.86,27281.17,134.328125,152.35,177.04,0.9422,127.67,2.0998,1.4264,72.1,63.69,1780.38,404.1,3.83,178.2,550,0.7147,1.2828,0.9189,6.4949,1.1675,1.3639,109.74
20/08/2021,35120.08,4441.67,14714.66,18.56,153.51,4147.5,7087.9,27013.25,134.125,152.39,177.15,0.951,125.5,2.0814,1.25,71.9,62.32,1781.11,413.7,3.851,178.25,538.75,0.7132,1.2821,0.9171,6.5015,1.1698,1.3623,109.78
23/08/2021,35335.71,4479.53,14942.65,17.15,159.02,4176.42,7109.02,27494.24,134.21875,152.28,176.89,0.9492,123.83,2.0888,0.8546,71.7,65.64,1805.43,423.7,3.945,179.95,538,0.7209,1.2654,0.9124,6.4816,1.1745,1.3719,109.7
24/08/2021,35366.26,4486.23,15019.8,17.22,157.13,4178.08,7125.78,27732.1,133.984375,152.26,176.83,0.9856,123.65,2.1246,1.075,71.8,67.54,1802.9,425.8,3.896,183.3,544.5,0.7258,1.2589,0.9126,6.4714,1.1756,1.3729,109.65
